,method_num,host_num,content_length,url_len,digits,spec_chars,not_alpha_chars,payload_args,c_len,c_digits,c_spec_chars,c_not_alpha_chars,c_payload_args
7144,2,1,0,75,8,9,22,1,0,0,0,0,0
7145,0,1,17,57,7,8,18,0,17,1,0,3,0
7146,2,1,0,58,7,8,18,0,0,0,0,0,0
7147,2,1,0,55,7,8,18,0,0,0,0,0,0
7148,2,1,0,56,7,8,18,0,0,0,0,0,0
7149,2,1,0,57,7,8,18,0,0,0,0,0,0
7150,2,1,0,67,7,9,19,0,0,0,0,0,0
7151,2,1,0,66,7,9,19,0,0,0,0,0,0
7152,2,1,0,67,7,9,19,0,0,0,0,0,0
7153,2,1,0,57,7,8,18,0,0,0,0,0,0
7154,2,1,0,317,44,25,94,13,0,0,0,0,0
7155,0,1,258,58,7,8,18,0,258,37,16,75,12
7156,2,1,0,57,7,8,18,0,0,0,0,0,0
7157,2,1,0,57,7,8,18,0,0,0,0,0,0
7158,2,1,0,53,8,8,19,0,0,0,0,0,0
7159,2,1,0,53,8,8,19,0,0,0,0,0,0
7160,2,1,0,53,8,8,19,0,0,0,0,0,0
7161,2,1,0,59,7,8,18,0,0,0,0,0,0
7162,2,1,0,56,7,8,18,0,0,0,0,0,0
7163,2,1,0,65,7,8,18,0,0,0,0,0,0
7164,2,1,0,48,7,7,17,0,0,0,0,0,0
7165,2,1,0,129,14,14,39,5,0,0,0,0,0
7166,0,1,71,57,7,8,18,0,71,7,5,20,4
7167,2,1,0,126,9,14,31,5,0,0,0,0,0
7168,0,1,64,61,7,8,18,0,64,2,5,12,4
7169,2,1,0,71,8,9,21,1,0,0,0,0,0
7170,0,1,4,66,7,8,18,0,4,1,0,2,0
7171,2,1,0,58,7,8,18,0,0,0,0,0,0
7172,2,1,0,91,7,9,21,1,0,0,0,0,0
7173,0,1,33,57,7,8,18,0,33,0,0,2,0
7174,2,1,0,59,7,8,18,0,0,0,0,0,0
7175,2,1,0,100,12,11,31,3,0,0,0,0,0
7176,0,1,43,56,7,8,18,0,43,5,2,12,2
7177,2,1,0,60,7,8,18,0,0,0,0,0,0
7178,2,1,0,299,44,26,91,13,0,0,0,0,0
7179,0,1,239,59,7,8,18,0,239,37,17,72,12
7180,2,1,0,75,8,9,22,1,0,0,0,0,0
7181,0,1,17,57,7,8,18,0,17,1,0,3,0
7182,2,1,0,58,7,8,18,0,0,0,0,0,0
7183,2,1,0,55,7,8,18,0,0,0,0,0,0
7184,2,1,0,56,7,8,18,0,0,0,0,0,0
7185,2,1,0,57,7,8,18,0,0,0,0,0,0
7186,2,1,0,67,7,9,19,0,0,0,0,0,0
7187,2,1,0,66,7,9,19,0,0,0,0,0,0
7188,2,1,0,67,7,9,19,0,0,0,0,0,0
7189,2,1,0,57,7,8,18,0,0,0,0,0,0
7190,2,1,0,317,50,24,95,13,0,0,0,0,0
7191,0,1,258,58,7,8,18,0,258,43,15,76,12
7192,2,1,0,57,7,8,18,0,0,0,0,0,0
7193,2,1,0,57,7,8,18,0,0,0,0,0,0
7194,2,1,0,53,8,8,19,0,0,0,0,0,0
7195,2,1,0,53,8,8,19,0,0,0,0,0,0
7196,2,1,0,53,8,8,19,0,0,0,0,0,0
7197,2,1,0,59,7,8,18,0,0,0,0,0,0
7198,2,1,0,56,7,8,18,0,0,0,0,0,0
7199,2,1,0,65,7,8,18,0,0,0,0,0,0
7200,2,1,0,48,7,7,17,0,0,0,0,0,0
7201,2,1,0,125,14,14,39,5,0,0,0,0,0
7202,0,1,67,57,7,8,18,0,67,7,5,20,4
7203,2,1,0,123,11,13,32,5,0,0,0,0,0
7204,0,1,61,61,7,8,18,0,61,4,4,13,4
7205,2,1,0,71,8,9,21,1,0,0,0,0,0
7206,0,1,4,66,7,8,18,0,4,1,0,2,0
7207,2,1,0,58,7,8,18,0,0,0,0,0,0
7208,2,1,0,91,7,9,21,1,0,0,0,0,0
7209,0,1,33,57,7,8,18,0,33,0,0,2,0
7210,2,1,0,59,7,8,18,0,0,0,0,0,0
7211,2,1,0,95,12,11,29,3,0,0,0,0,0
7212,0,1,38,56,7,8,18,0,38,5,2,10,2
7213,2,1,0,60,7,8,18,0,0,0,0,0,0
7214,2,1,0,291,45,26,91,13,0,0,0,0,0
7215,0,1,231,59,7,8,18,0,231,38,17,72,12
7216,2,1,0,75,8,9,22,1,0,0,0,0,0
7217,0,1,17,57,7,8,18,0,17,1,0,3,0
7218,2,1,0,58,7,8,18,0,0,0,0,0,0
7219,2,1,0,55,7,8,18,0,0,0,0,0,0
7220,2,1,0,56,7,8,18,0,0,0,0,0,0
7221,2,1,0,57,7,8,18,0,0,0,0,0,0
7222,2,1,0,67,7,9,19,0,0,0,0,0,0
7223,2,1,0,66,7,9,19,0,0,0,0,0,0
7224,2,1,0,67,7,9,19,0,0,0,0,0,0
7225,2,1,0,57,7,8,18,0,0,0,0,0,0
7226,2,1,0,302,46,24,92,13,0,0,0,0,0
7227,0,1,243,58,7,8,18,0,243,39,15,73,12
7228,2,1,0,57,7,8,18,0,0,0,0,0,0
7229,2,1,0,57,7,8,18,0,0,0,0,0,0
7230,2,1,0,53,8,8,19,0,0,0,0,0,0
7231,2,1,0,53,8,8,19,0,0,0,0,0,0
7232,2,1,0,53,8,8,19,0,0,0,0,0,0
7233,2,1,0,59,7,8,18,0,0,0,0,0,0
7234,2,1,0,56,7,8,18,0,0,0,0,0,0
7235,2,1,0,65,7,8,18,0,0,0,0,0,0
7236,2,1,0,48,7,7,17,0,0,0,0,0,0
7237,2,1,0,132,16,16,43,5,0,0,0,0,0
7238,0,1,74,57,7,8,18,0,74,9,7,24,4
7239,2,1,0,122,8,13,29,5,0,0,0,0,0
7240,0,1,60,61,7,8,18,0,60,1,4,10,4
7241,2,1,0,71,8,9,21,1,0,0,0,0,0
7242,0,1,4,66,7,8,18,0,4,1,0,2,0
7243,2,1,0,58,7,8,18,0,0,0,0,0,0
7244,2,1,0,91,7,9,21,1,0,0,0,0,0
7245,0,1,33,57,7,8,18,0,33,0,0,2,0
7246,2,1,0,59,7,8,18,0,0,0,0,0,0
7247,2,1,0,95,12,11,29,3,0,0,0,0,0
7248,0,1,38,56,7,8,18,0,38,5,2,10,2
7249,2,1,0,60,7,8,18,0,0,0,0,0,0
7250,2,1,0,339,52,25,106,13,0,0,0,0,0
7251,0,1,279,59,7,8,18,0,279,45,16,87,12
7252,2,1,0,75,8,9,22,1,0,0,0,0,0
7253,0,1,17,57,7,8,18,0,17,1,0,3,0
7254,2,1,0,58,7,8,18,0,0,0,0,0,0
7255,2,1,0,55,7,8,18,0,0,0,0,0,0
7256,2,1,0,56,7,8,18,0,0,0,0,0,0
7257,2,1,0,57,7,8,18,0,0,0,0,0,0
7258,2,1,0,67,7,9,19,0,0,0,0,0,0
7259,2,1,0,66,7,9,19,0,0,0,0,0,0
7260,2,1,0,67,7,9,19,0,0,0,0,0,0
7261,2,1,0,57,7,8,18,0,0,0,0,0,0
7262,2,1,0,302,45,25,91,13,0,0,0,0,0
7263,0,1,243,58,7,8,18,0,243,38,16,72,12
7264,2,1,0,57,7,8,18,0,0,0,0,0,0
7265,2,1,0,57,7,8,18,0,0,0,0,0,0
7266,2,1,0,53,8,8,19,0,0,0,0,0,0
7267,2,1,0,53,8,8,19,0,0,0,0,0,0
7268,2,1,0,53,8,8,19,0,0,0,0,0,0
7269,2,1,0,59,7,8,18,0,0,0,0,0,0
7270,2,1,0,56,7,8,18,0,0,0,0,0,0
7271,2,1,0,65,7,8,18,0,0,0,0,0,0
7272,2,1,0,48,7,7,17,0,0,0,0,0,0
7273,2,1,0,125,14,14,39,5,0,0,0,0,0
7274,0,1,67,57,7,8,18,0,67,7,5,20,4
7275,2,1,0,121,10,13,31,5,0,0,0,0,0
7276,0,1,59,61,7,8,18,0,59,3,4,12,4
7277,2,1,0,71,8,9,21,1,0,0,0,0,0
7278,0,1,4,66,7,8,18,0,4,1,0,2,0
7279,2,1,0,58,7,8,18,0,0,0,0,0,0
7280,2,1,0,91,7,9,21,1,0,0,0,0,0
7281,0,1,33,57,7,8,18,0,33,0,0,2,0
7282,2,1,0,59,7,8,18,0,0,0,0,0,0
7283,2,1,0,100,12,11,31,3,0,0,0,0,0
7284,0,1,43,56,7,8,18,0,43,5,2,12,2
7285,2,1,0,60,7,8,18,0,0,0,0,0,0
7286,2,1,0,311,51,26,99,13,0,0,0,0,0
7287,0,1,251,59,7,8,18,0,251,44,17,80,12
7288,2,1,0,75,8,9,22,1,0,0,0,0,0
7289,0,1,17,57,7,8,18,0,17,1,0,3,0
7290,2,1,0,58,7,8,18,0,0,0,0,0,0
7291,2,1,0,55,7,8,18,0,0,0,0,0,0
7292,2,1,0,56,7,8,18,0,0,0,0,0,0
7293,2,1,0,57,7,8,18,0,0,0,0,0,0
7294,2,1,0,67,7,9,19,0,0,0,0,0,0
7295,2,1,0,66,7,9,19,0,0,0,0,0,0
7296,2,1,0,67,7,9,19,0,0,0,0,0,0
7297,2,1,0,57,7,8,18,0,0,0,0,0,0
7298,2,1,0,307,44,23,89,13,0,0,0,0,0
7299,0,1,248,58,7,8,18,0,248,37,14,70,12
7300,2,1,0,57,7,8,18,0,0,0,0,0,0
7301,2,1,0,57,7,8,18,0,0,0,0,0,0
7302,2,1,0,53,8,8,19,0,0,0,0,0,0
7303,2,1,0,53,8,8,19,0,0,0,0,0,0
7304,2,1,0,53,8,8,19,0,0,0,0,0,0
7305,2,1,0,59,7,8,18,0,0,0,0,0,0
7306,2,1,0,56,7,8,18,0,0,0,0,0,0
7307,2,1,0,65,7,8,18,0,0,0,0,0,0
7308,2,1,0,48,7,7,17,0,0,0,0,0,0
7309,2,1,0,125,14,14,39,5,0,0,0,0,0
7310,0,1,67,57,7,8,18,0,67,7,5,20,4
7311,2,1,0,121,10,13,31,5,0,0,0,0,0
7312,0,1,59,61,7,8,18,0,59,3,4,12,4
7313,2,1,0,71,8,9,21,1,0,0,0,0,0
7314,0,1,4,66,7,8,18,0,4,1,0,2,0
7315,2,1,0,58,7,8,18,0,0,0,0,0,0
7316,2,1,0,91,7,9,21,1,0,0,0,0,0
7317,0,1,33,57,7,8,18,0,33,0,0,2,0
7318,2,1,0,59,7,8,18,0,0,0,0,0,0
7319,2,1,0,100,12,11,31,3,0,0,0,0,0
7320,0,1,43,56,7,8,18,0,43,5,2,12,2
7321,2,1,0,60,7,8,18,0,0,0,0,0,0
7322,2,1,0,300,45,25,90,13,0,0,0,0,0
7323,0,1,240,59,7,8,18,0,240,38,16,71,12
7324,2,1,0,75,8,9,22,1,0,0,0,0,0
7325,0,1,17,57,7,8,18,0,17,1,0,3,0
7326,2,1,0,58,7,8,18,0,0,0,0,0,0
7327,2,1,0,55,7,8,18,0,0,0,0,0,0
7328,2,1,0,56,7,8,18,0,0,0,0,0,0
7329,2,1,0,57,7,8,18,0,0,0,0,0,0
7330,2,1,0,67,7,9,19,0,0,0,0,0,0
7331,2,1,0,66,7,9,19,0,0,0,0,0,0
7332,2,1,0,67,7,9,19,0,0,0,0,0,0
7333,2,1,0,57,7,8,18,0,0,0,0,0,0
7334,2,1,0,317,47,26,96,13,0,0,0,0,0
7335,0,1,258,58,7,8,18,0,258,40,17,77,12
7336,2,1,0,57,7,8,18,0,0,0,0,0,0
7337,2,1,0,57,7,8,18,0,0,0,0,0,0
7338,2,1,0,53,8,8,19,0,0,0,0,0,0
7339,2,1,0,53,8,8,19,0,0,0,0,0,0
7340,2,1,0,53,8,8,19,0,0,0,0,0,0
7341,2,1,0,59,7,8,18,0,0,0,0,0,0
7342,2,1,0,56,7,8,18,0,0,0,0,0,0
7343,2,1,0,65,7,8,18,0,0,0,0,0,0
7344,2,1,0,48,7,7,17,0,0,0,0,0,0
7345,2,1,0,129,14,14,39,5,0,0,0,0,0
7346,0,1,71,57,7,8,18,0,71,7,5,20,4
7347,2,1,0,119,10,13,31,5,0,0,0,0,0
7348,0,1,57,61,7,8,18,0,57,3,4,12,4
7349,2,1,0,71,8,9,21,1,0,0,0,0,0
7350,0,1,4,66,7,8,18,0,4,1,0,2,0
7351,2,1,0,58,7,8,18,0,0,0,0,0,0
7352,2,1,0,91,7,9,21,1,0,0,0,0,0
7353,0,1,33,57,7,8,18,0,33,0,0,2,0
7354,2,1,0,59,7,8,18,0,0,0,0,0,0
7355,2,1,0,95,12,11,29,3,0,0,0,0,0
7356,0,1,38,56,7,8,18,0,38,5,2,10,2
7357,2,1,0,60,7,8,18,0,0,0,0,0,0
7358,2,1,0,320,49,24,98,13,0,0,0,0,0
7359,0,1,260,59,7,8,18,0,260,42,15,79,12
7360,2,1,0,75,8,9,22,1,0,0,0,0,0
7361,0,1,17,57,7,8,18,0,17,1,0,3,0
7362,2,1,0,58,7,8,18,0,0,0,0,0,0
7363,2,1,0,55,7,8,18,0,0,0,0,0,0
7364,2,1,0,56,7,8,18,0,0,0,0,0,0
7365,2,1,0,57,7,8,18,0,0,0,0,0,0
7366,2,1,0,67,7,9,19,0,0,0,0,0,0
7367,2,1,0,66,7,9,19,0,0,0,0,0,0
7368,2,1,0,67,7,9,19,0,0,0,0,0,0
7369,2,1,0,57,7,8,18,0,0,0,0,0,0
7370,2,1,0,318,45,26,95,13,0,0,0,0,0
7371,0,1,259,58,7,8,18,0,259,38,17,76,12
7372,2,1,0,57,7,8,18,0,0,0,0,0,0
7373,2,1,0,57,7,8,18,0,0,0,0,0,0
7374,2,1,0,53,8,8,19,0,0,0,0,0,0
7375,2,1,0,53,8,8,19,0,0,0,0,0,0
7376,2,1,0,53,8,8,19,0,0,0,0,0,0
7377,2,1,0,59,7,8,18,0,0,0,0,0,0
7378,2,1,0,56,7,8,18,0,0,0,0,0,0
7379,2,1,0,65,7,8,18,0,0,0,0,0,0
7380,2,1,0,48,7,7,17,0,0,0,0,0,0
7381,2,1,0,125,14,14,39,5,0,0,0,0,0
7382,0,1,67,57,7,8,18,0,67,7,5,20,4
7383,2,1,0,123,14,13,35,5,0,0,0,0,0
7384,0,1,61,61,7,8,18,0,61,7,4,16,4
7385,2,1,0,71,8,9,21,1,0,0,0,0,0
7386,0,1,4,66,7,8,18,0,4,1,0,2,0
7387,2,1,0,58,7,8,18,0,0,0,0,0,0
7388,2,1,0,91,7,9,21,1,0,0,0,0,0
7389,0,1,33,57,7,8,18,0,33,0,0,2,0
7390,2,1,0,59,7,8,18,0,0,0,0,0,0
7391,2,1,0,99,11,11,30,3,0,0,0,0,0
7392,0,1,42,56,7,8,18,0,42,4,2,11,2
7393,2,1,0,60,7,8,18,0,0,0,0,0,0
7394,2,1,0,295,43,24,88,13,0,0,0,0,0
7395,0,1,235,59,7,8,18,0,235,36,15,69,12
7396,2,1,0,75,8,9,22,1,0,0,0,0,0
7397,0,1,17,57,7,8,18,0,17,1,0,3,0
7398,2,1,0,58,7,8,18,0,0,0,0,0,0
7399,2,1,0,55,7,8,18,0,0,0,0,0,0
7400,2,1,0,56,7,8,18,0,0,0,0,0,0
7401,2,1,0,57,7,8,18,0,0,0,0,0,0
7402,2,1,0,67,7,9,19,0,0,0,0,0,0
7403,2,1,0,66,7,9,19,0,0,0,0,0,0
7404,2,1,0,67,7,9,19,0,0,0,0,0,0
7405,2,1,0,57,7,8,18,0,0,0,0,0,0
7406,2,1,0,287,46,22,91,13,0,0,0,0,0
7407,0,1,228,58,7,8,18,0,228,39,13,72,12
7408,2,1,0,57,7,8,18,0,0,0,0,0,0
7409,2,1,0,57,7,8,18,0,0,0,0,0,0
7410,2,1,0,53,8,8,19,0,0,0,0,0,0
7411,2,1,0,53,8,8,19,0,0,0,0,0,0
7412,2,1,0,53,8,8,19,0,0,0,0,0,0
7413,2,1,0,59,7,8,18,0,0,0,0,0,0
7414,2,1,0,56,7,8,18,0,0,0,0,0,0
7415,2,1,0,65,7,8,18,0,0,0,0,0,0
7416,2,1,0,48,7,7,17,0,0,0,0,0,0
7417,2,1,0,132,16,16,43,5,0,0,0,0,0
7418,0,1,74,57,7,8,18,0,74,9,7,24,4
7419,2,1,0,123,8,14,30,5,0,0,0,0,0
7420,0,1,61,61,7,8,18,0,61,1,5,11,4
7421,2,1,0,71,8,9,21,1,0,0,0,0,0
7422,0,1,4,66,7,8,18,0,4,1,0,2,0
7423,2,1,0,58,7,8,18,0,0,0,0,0,0
7424,2,1,0,91,7,9,21,1,0,0,0,0,0
7425,0,1,33,57,7,8,18,0,33,0,0,2,0
7426,2,1,0,59,7,8,18,0,0,0,0,0,0
7427,2,1,0,99,11,11,30,3,0,0,0,0,0
7428,0,1,42,56,7,8,18,0,42,4,2,11,2
7429,2,1,0,60,7,8,18,0,0,0,0,0,0
7430,2,1,0,336,45,24,95,13,0,0,0,0,0
7431,0,1,276,59,7,8,18,0,276,38,15,76,12
7432,2,1,0,75,8,9,22,1,0,0,0,0,0
7433,0,1,17,57,7,8,18,0,17,1,0,3,0
7434,2,1,0,58,7,8,18,0,0,0,0,0,0
7435,2,1,0,55,7,8,18,0,0,0,0,0,0
7436,2,1,0,56,7,8,18,0,0,0,0,0,0
7437,2,1,0,57,7,8,18,0,0,0,0,0,0
7438,2,1,0,67,7,9,19,0,0,0,0,0,0
7439,2,1,0,66,7,9,19,0,0,0,0,0,0
7440,2,1,0,67,7,9,19,0,0,0,0,0,0
7441,2,1,0,57,7,8,18,0,0,0,0,0,0
7442,2,1,0,309,49,26,98,13,0,0,0,0,0
7443,0,1,250,58,7,8,18,0,250,42,17,79,12
7444,2,1,0,57,7,8,18,0,0,0,0,0,0
7445,2,1,0,57,7,8,18,0,0,0,0,0,0
7446,2,1,0,53,8,8,19,0,0,0,0,0,0
7447,2,1,0,53,8,8,19,0,0,0,0,0,0
7448,2,1,0,53,8,8,19,0,0,0,0,0,0
7449,2,1,0,59,7,8,18,0,0,0,0,0,0
7450,2,1,0,56,7,8,18,0,0,0,0,0,0
7451,2,1,0,65,7,8,18,0,0,0,0,0,0
7452,2,1,0,48,7,7,17,0,0,0,0,0,0
7453,2,1,0,125,14,14,39,5,0,0,0,0,0
7454,0,1,67,57,7,8,18,0,67,7,5,20,4
7455,2,1,0,123,12,13,33,5,0,0,0,0,0
7456,0,1,61,61,7,8,18,0,61,5,4,14,4
7457,2,1,0,71,8,9,21,1,0,0,0,0,0
7458,0,1,4,66,7,8,18,0,4,1,0,2,0
7459,2,1,0,58,7,8,18,0,0,0,0,0,0
7460,2,1,0,91,7,9,21,1,0,0,0,0,0
7461,0,1,33,57,7,8,18,0,33,0,0,2,0
7462,2,1,0,59,7,8,18,0,0,0,0,0,0
7463,2,1,0,99,11,11,30,3,0,0,0,0,0
7464,0,1,42,56,7,8,18,0,42,4,2,11,2
7465,2,1,0,60,7,8,18,0,0,0,0,0,0
7466,2,1,0,312,43,26,92,13,0,0,0,0,0
7467,0,1,252,59,7,8,18,0,252,36,17,73,12
7468,2,1,0,75,8,9,22,1,0,0,0,0,0
7469,0,1,17,57,7,8,18,0,17,1,0,3,0
7470,2,1,0,58,7,8,18,0,0,0,0,0,0
7471,2,1,0,55,7,8,18,0,0,0,0,0,0
7472,2,1,0,56,7,8,18,0,0,0,0,0,0
7473,2,1,0,57,7,8,18,0,0,0,0,0,0
7474,2,1,0,67,7,9,19,0,0,0,0,0,0
7475,2,1,0,66,7,9,19,0,0,0,0,0,0
7476,2,1,0,67,7,9,19,0,0,0,0,0,0
7477,2,1,0,57,7,8,18,0,0,0,0,0,0
7478,2,1,0,314,51,26,100,13,0,0,0,0,0
7479,0,1,255,58,7,8,18,0,255,44,17,81,12
7480,2,1,0,57,7,8,18,0,0,0,0,0,0
7481,2,1,0,57,7,8,18,0,0,0,0,0,0
7482,2,1,0,53,8,8,19,0,0,0,0,0,0
7483,2,1,0,53,8,8,19,0,0,0,0,0,0
7484,2,1,0,53,8,8,19,0,0,0,0,0,0
7485,2,1,0,59,7,8,18,0,0,0,0,0,0
7486,2,1,0,56,7,8,18,0,0,0,0,0,0
7487,2,1,0,65,7,8,18,0,0,0,0,0,0
7488,2,1,0,48,7,7,17,0,0,0,0,0,0
7489,2,1,0,125,14,14,39,5,0,0,0,0,0
7490,0,1,67,57,7,8,18,0,67,7,5,20,4
7491,2,1,0,130,8,13,29,5,0,0,0,0,0
7492,0,1,68,61,7,8,18,0,68,1,4,10,4
7493,2,1,0,71,8,9,21,1,0,0,0,0,0
7494,0,1,4,66,7,8,18,0,4,1,0,2,0
7495,2,1,0,58,7,8,18,0,0,0,0,0,0
7496,2,1,0,91,7,9,21,1,0,0,0,0,0
7497,0,1,33,57,7,8,18,0,33,0,0,2,0
7498,2,1,0,59,7,8,18,0,0,0,0,0,0
7499,2,1,0,100,12,11,31,3,0,0,0,0,0
7500,0,1,43,56,7,8,18,0,43,5,2,12,2
7501,2,1,0,60,7,8,18,0,0,0,0,0,0
7502,2,1,0,307,42,22,87,13,0,0,0,0,0
7503,0,1,247,59,7,8,18,0,247,35,13,68,12
7504,2,1,0,75,8,9,22,1,0,0,0,0,0
7505,0,1,17,57,7,8,18,0,17,1,0,3,0
7506,2,1,0,58,7,8,18,0,0,0,0,0,0
7507,2,1,0,55,7,8,18,0,0,0,0,0,0
7508,2,1,0,56,7,8,18,0,0,0,0,0,0
7509,2,1,0,57,7,8,18,0,0,0,0,0,0
7510,2,1,0,67,7,9,19,0,0,0,0,0,0
7511,2,1,0,66,7,9,19,0,0,0,0,0,0
7512,2,1,0,67,7,9,19,0,0,0,0,0,0
7513,2,1,0,57,7,8,18,0,0,0,0,0,0
7514,2,1,0,308,45,26,95,13,0,0,0,0,0
7515,0,1,249,58,7,8,18,0,249,38,17,76,12
7516,2,1,0,57,7,8,18,0,0,0,0,0,0
7517,2,1,0,57,7,8,18,0,0,0,0,0,0
7518,2,1,0,53,8,8,19,0,0,0,0,0,0
7519,2,1,0,53,8,8,19,0,0,0,0,0,0
7520,2,1,0,53,8,8,19,0,0,0,0,0,0
7521,2,1,0,59,7,8,18,0,0,0,0,0,0
7522,2,1,0,56,7,8,18,0,0,0,0,0,0
7523,2,1,0,65,7,8,18,0,0,0,0,0,0
7524,2,1,0,48,7,7,17,0,0,0,0,0,0
7525,2,1,0,129,14,14,39,5,0,0,0,0,0
7526,0,1,71,57,7,8,18,0,71,7,5,20,4
7527,2,1,0,125,15,13,36,5,0,0,0,0,0
7528,0,1,63,61,7,8,18,0,63,8,4,17,4
7529,2,1,0,71,8,9,21,1,0,0,0,0,0
7530,0,1,4,66,7,8,18,0,4,1,0,2,0
7531,2,1,0,58,7,8,18,0,0,0,0,0,0
7532,2,1,0,91,7,9,21,1,0,0,0,0,0
7533,0,1,33,57,7,8,18,0,33,0,0,2,0
7534,2,1,0,59,7,8,18,0,0,0,0,0,0
7535,2,1,0,95,12,11,29,3,0,0,0,0,0
7536,0,1,38,56,7,8,18,0,38,5,2,10,2
7537,2,1,0,60,7,8,18,0,0,0,0,0,0
7538,2,1,0,300,44,25,90,13,0,0,0,0,0
7539,0,1,240,59,7,8,18,0,240,37,16,71,12
7540,2,1,0,75,8,9,22,1,0,0,0,0,0
7541,0,1,17,57,7,8,18,0,17,1,0,3,0
7542,2,1,0,58,7,8,18,0,0,0,0,0,0
7543,2,1,0,55,7,8,18,0,0,0,0,0,0
7544,2,1,0,56,7,8,18,0,0,0,0,0,0
7545,2,1,0,57,7,8,18,0,0,0,0,0,0
7546,2,1,0,67,7,9,19,0,0,0,0,0,0
7547,2,1,0,66,7,9,19,0,0,0,0,0,0
7548,2,1,0,67,7,9,19,0,0,0,0,0,0
7549,2,1,0,57,7,8,18,0,0,0,0,0,0
7550,2,1,0,317,43,24,94,13,0,0,0,0,0
7551,0,1,258,58,7,8,18,0,258,36,15,75,12
7552,2,1,0,57,7,8,18,0,0,0,0,0,0
7553,2,1,0,57,7,8,18,0,0,0,0,0,0
7554,2,1,0,53,8,8,19,0,0,0,0,0,0
7555,2,1,0,53,8,8,19,0,0,0,0,0,0
7556,2,1,0,53,8,8,19,0,0,0,0,0,0
7557,2,1,0,59,7,8,18,0,0,0,0,0,0
7558,2,1,0,56,7,8,18,0,0,0,0,0,0
7559,2,1,0,65,7,8,18,0,0,0,0,0,0
7560,2,1,0,48,7,7,17,0,0,0,0,0,0
7561,2,1,0,125,14,14,39,5,0,0,0,0,0
7562,0,1,67,57,7,8,18,0,67,7,5,20,4
7563,2,1,0,120,9,13,30,5,0,0,0,0,0
7564,0,1,58,61,7,8,18,0,58,2,4,11,4
7565,2,1,0,71,8,9,21,1,0,0,0,0,0
7566,0,1,4,66,7,8,18,0,4,1,0,2,0
7567,2,1,0,58,7,8,18,0,0,0,0,0,0
7568,2,1,0,91,7,9,21,1,0,0,0,0,0
7569,0,1,33,57,7,8,18,0,33,0,0,2,0
7570,2,1,0,59,7,8,18,0,0,0,0,0,0
7571,2,1,0,100,12,11,31,3,0,0,0,0,0
7572,0,1,43,56,7,8,18,0,43,5,2,12,2
7573,2,1,0,60,7,8,18,0,0,0,0,0,0
7574,2,1,0,312,43,26,91,13,0,0,0,0,0
7575,0,1,252,59,7,8,18,0,252,36,17,72,12
7576,2,1,0,75,8,9,22,1,0,0,0,0,0
7577,0,1,17,57,7,8,18,0,17,1,0,3,0
7578,2,1,0,58,7,8,18,0,0,0,0,0,0
7579,2,1,0,55,7,8,18,0,0,0,0,0,0
7580,2,1,0,56,7,8,18,0,0,0,0,0,0
7581,2,1,0,57,7,8,18,0,0,0,0,0,0
7582,2,1,0,67,7,9,19,0,0,0,0,0,0
7583,2,1,0,66,7,9,19,0,0,0,0,0,0
7584,2,1,0,67,7,9,19,0,0,0,0,0,0
7585,2,1,0,57,7,8,18,0,0,0,0,0,0
7586,2,1,0,303,45,24,91,13,0,0,0,0,0
7587,0,1,244,58,7,8,18,0,244,38,15,72,12
7588,2,1,0,57,7,8,18,0,0,0,0,0,0
7589,2,1,0,57,7,8,18,0,0,0,0,0,0
7590,2,1,0,53,8,8,19,0,0,0,0,0,0
7591,2,1,0,53,8,8,19,0,0,0,0,0,0
7592,2,1,0,53,8,8,19,0,0,0,0,0,0
7593,2,1,0,59,7,8,18,0,0,0,0,0,0
7594,2,1,0,56,7,8,18,0,0,0,0,0,0
7595,2,1,0,65,7,8,18,0,0,0,0,0,0
7596,2,1,0,48,7,7,17,0,0,0,0,0,0
7597,2,1,0,129,14,14,39,5,0,0,0,0,0
7598,0,1,71,57,7,8,18,0,71,7,5,20,4
7599,2,1,0,124,8,13,29,5,0,0,0,0,0
7600,0,1,62,61,7,8,18,0,62,1,4,10,4
7601,2,1,0,71,8,9,21,1,0,0,0,0,0
7602,0,1,4,66,7,8,18,0,4,1,0,2,0
7603,2,1,0,58,7,8,18,0,0,0,0,0,0
7604,2,1,0,91,7,9,21,1,0,0,0,0,0
7605,0,1,33,57,7,8,18,0,33,0,0,2,0
7606,2,1,0,59,7,8,18,0,0,0,0,0,0
7607,2,1,0,100,12,11,31,3,0,0,0,0,0
7608,0,1,43,56,7,8,18,0,43,5,2,12,2
7609,2,1,0,60,7,8,18,0,0,0,0,0,0
7610,2,1,0,307,46,25,92,13,0,0,0,0,0
7611,0,1,247,59,7,8,18,0,247,39,16,73,12
7612,2,1,0,75,8,9,22,1,0,0,0,0,0
7613,0,1,17,57,7,8,18,0,17,1,0,3,0
7614,2,1,0,58,7,8,18,0,0,0,0,0,0
7615,2,1,0,55,7,8,18,0,0,0,0,0,0
7616,2,1,0,56,7,8,18,0,0,0,0,0,0
7617,2,1,0,57,7,8,18,0,0,0,0,0,0
7618,2,1,0,67,7,9,19,0,0,0,0,0,0
7619,2,1,0,66,7,9,19,0,0,0,0,0,0
7620,2,1,0,67,7,9,19,0,0,0,0,0,0
7621,2,1,0,57,7,8,18,0,0,0,0,0,0
7622,2,1,0,314,45,25,94,13,0,0,0,0,0
7623,0,1,255,58,7,8,18,0,255,38,16,75,12
